date,arena,age_group,home,away,parallel_slot
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 3,Jar Hvit,0
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 4,Holmen Hockey Blå,1
2027-02-13,Varner Arena / Askerhallen,U10,Jutul Grønn,Ringerike 4,2
2027-02-13,Varner Arena / Askerhallen,U10,Frisk Asker 3,Frisk Asker 4,0
2027-02-13,Varner Arena / Askerhallen,U10,Jar Hvit,Jutul Grønn,1
2027-02-13,Varner Arena / Askerhallen,U10,Holmen Hockey Blå,Ringerike 4,2
2027-02-13,Baerum ishall,U8,Jutul Rød,Holmen Hockey Sort,0
2027-02-13,Baerum ishall,U8,Frisk Asker 1,Frisk Asker 2,1
2027-02-13,Baerum ishall,U8,Holmen Hockey Hvit,Ringerike 1,2
2027-02-13,Baerum ishall,U8,Jar Blå,Tønsberg,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Frisk Asker 2,0
2027-02-13,Baerum ishall,U8,Ringerike 1,Holmen Hockey Sort,1
2027-02-13,Baerum ishall,U8,Tønsberg,Frisk Asker 1,2
2027-02-13,Baerum ishall,U8,Jar Blå,Holmen Hockey Hvit,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Ringerike 1,0
2027-02-13,Baerum ishall,U8,Frisk Asker 2,Tønsberg,1
2027-02-13,Baerum ishall,U8,Holmen Hockey Sort,Jar Blå,2
2027-02-13,Baerum ishall,U8,Frisk Asker 1,Holmen Hockey Hvit,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Tønsberg,0
2027-02-13,Baerum ishall,U8,Jar Blå,Ringerike 1,1
2027-02-13,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 2,2
2027-02-13,Baerum ishall,U8,Frisk Asker 1,Holmen Hockey Sort,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Jar Blå,0
2027-02-13,Baerum ishall,U8,Tønsberg,Holmen Hockey Hvit,1
2027-02-13,Baerum ishall,U8,Ringerike 1,Frisk Asker 1,2
2027-02-13,Baerum ishall,U8,Frisk Asker 2,Holmen Hockey Sort,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Holmen Hockey Hvit,0
2027-02-13,Baerum ishall,U8,Frisk Asker 1,Jar Blå,1
2027-02-13,Baerum ishall,U8,Holmen Hockey Sort,Tønsberg,2
2027-02-13,Baerum ishall,U8,Frisk Asker 2,Ringerike 1,3
2027-02-13,Baerum ishall,U8,Jutul Rød,Frisk Asker 1,0
2027-02-13,Baerum ishall,U8,Holmen Hockey Hvit,Holmen Hockey Sort,1
2027-02-13,Baerum ishall,U8,Jar Blå,Frisk Asker 2,2
2027-02-13,Baerum ishall,U8,Tønsberg,Ringerike 1,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Frisk Asker 4,0
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Hvit,Frisk Asker 5,1
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 1,Jutul Grønn,2
2027-02-13,Holmenkollen ishall,U9,Jar Hvit,Kongsberg,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Frisk Asker 5,0
2027-02-13,Holmenkollen ishall,U9,Jutul Grønn,Frisk Asker 4,1
2027-02-13,Holmenkollen ishall,U9,Kongsberg,Holmen Hockey Hvit,2
2027-02-13,Holmenkollen ishall,U9,Jar Hvit,Frisk Asker 1,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Jutul Grønn,0
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 5,Kongsberg,1
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 4,Jar Hvit,2
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Hvit,Frisk Asker 1,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Kongsberg,0
2027-02-13,Holmenkollen ishall,U9,Jar Hvit,Jutul Grønn,1
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 1,Frisk Asker 5,2
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Hvit,Frisk Asker 4,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Jar Hvit,0
2027-02-13,Holmenkollen ishall,U9,Kongsberg,Frisk Asker 1,1
2027-02-13,Holmenkollen ishall,U9,Jutul Grønn,Holmen Hockey Hvit,2
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 5,Frisk Asker 4,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Frisk Asker 1,0
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Hvit,Jar Hvit,1
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 4,Kongsberg,2
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 5,Jutul Grønn,3
2027-02-13,Holmenkollen ishall,U9,Holmen Hockey Rød,Holmen Hockey Hvit,0
2027-02-13,Holmenkollen ishall,U9,Frisk Asker 1,Frisk Asker 4,1
2027-02-13,Holmenkollen ishall,U9,Jar Hvit,Frisk Asker 5,2
2027-02-13,Holmenkollen ishall,U9,Kongsberg,Jutul Grønn,3
2027-02-14,Jarhallen,U7,Jar Grønn,Jutul Hvit,0
2027-02-14,Jarhallen,U7,Jar Rød,Holmen Hockey Sort,1
2027-02-14,Jarhallen,U7,Jar Hvit,Jutul Grønn,2
2027-02-14,Jarhallen,U7,Frisk Asker 3,Holmen Hockey Hvit,3
2027-02-14,Jarhallen,U7,Jar Grønn,Holmen Hockey Sort,0
2027-02-14,Jarhallen,U7,Jutul Grønn,Jutul Hvit,1
2027-02-14,Jarhallen,U7,Holmen Hockey Hvit,Jar Rød,2
2027-02-14,Jarhallen,U7,Frisk Asker 3,Jar Hvit,3
2027-02-14,Jarhallen,U7,Jar Grønn,Jutul Grønn,0
2027-02-14,Jarhallen,U7,Holmen Hockey Sort,Holmen Hockey Hvit,1
2027-02-14,Jarhallen,U7,Jutul Hvit,Frisk Asker 3,2
2027-02-14,Jarhallen,U7,Jar Rød,Jar Hvit,3
2027-02-14,Jarhallen,U7,Jar Grønn,Holmen Hockey Hvit,0
2027-02-14,Jarhallen,U7,Frisk Asker 3,Jutul Grønn,1
2027-02-14,Jarhallen,U7,Jar Hvit,Holmen Hockey Sort,2
2027-02-14,Jarhallen,U7,Jar Rød,Jutul Hvit,3
2027-02-14,Jarhallen,U7,Jar Grønn,Frisk Asker 3,0
2027-02-14,Jarhallen,U7,Holmen Hockey Hvit,Jar Hvit,1
2027-02-14,Jarhallen,U7,Jutul Grønn,Jar Rød,2
2027-02-14,Jarhallen,U7,Holmen Hockey Sort,Jutul Hvit,3
2027-02-14,Jarhallen,U7,Jar Grønn,Jar Hvit,0
2027-02-14,Jarhallen,U7,Jar Rød,Frisk Asker 3,1
2027-02-14,Jarhallen,U7,Jutul Hvit,Holmen Hockey Hvit,2
2027-02-14,Jarhallen,U7,Holmen Hockey Sort,Jutul Grønn,3
2027-02-14,Jarhallen,U7,Jar Grønn,Jar Rød,0
2027-02-14,Jarhallen,U7,Jar Hvit,Jutul Hvit,1
2027-02-14,Jarhallen,U7,Frisk Asker 3,Holmen Hockey Sort,2
2027-02-14,Jarhallen,U7,Holmen Hockey Hvit,Jutul Grønn,3
2027-02-20,Baerum ishall,U10,Frisk Asker 5,Jar Grønn,0
2027-02-20,Baerum ishall,U10,Holmen Hockey Hvit,Jar Gul,1
2027-02-20,Baerum ishall,U10,Jar Rød,Ringerike 2,2
2027-02-20,Baerum ishall,U10,Frisk Asker 5,Jar Gul,0
2027-02-20,Baerum ishall,U10,Ringerike 2,Jar Grønn,1
2027-02-20,Baerum ishall,U10,Jar Rød,Holmen Hockey Hvit,2
2027-02-20,Baerum ishall,U10,Frisk Asker 5,Ringerike 2,0
2027-02-20,Baerum ishall,U10,Jar Gul,Jar Rød,1
2027-02-20,Baerum ishall,U10,Jar Grønn,Holmen Hockey Hvit,2
2027-02-20,Baerum ishall,U10,Frisk Asker 5,Jar Rød,0
2027-02-20,Baerum ishall,U10,Holmen Hockey Hvit,Ringerike 2,1
2027-02-20,Baerum ishall,U10,Jar Grønn,Jar Gul,2
2027-02-20,Baerum ishall,U10,Frisk Asker 5,Holmen Hockey Hvit,0
2027-02-20,Baerum ishall,U10,Jar Rød,Jar Grønn,1
2027-02-20,Baerum ishall,U10,Ringerike 2,Jar Gul,2
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Holmen Hockey Rød,0
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 4,Jutul Gul,1
2027-02-27,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Jar Svart,2
2027-02-27,Varner Arena / Askerhallen,U8,Jar Hvit,Jutul Grønn,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Jutul Gul,0
2027-02-27,Varner Arena / Askerhallen,U8,Jar Svart,Holmen Hockey Rød,1
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Grønn,Frisk Asker 4,2
2027-02-27,Varner Arena / Askerhallen,U8,Jar Hvit,Holmen Hockey Blå,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Jar Svart,0
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Gul,Jutul Grønn,1
2027-02-27,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Jar Hvit,2
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 4,Holmen Hockey Blå,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Jutul Grønn,0
2027-02-27,Varner Arena / Askerhallen,U8,Jar Hvit,Jar Svart,1
2027-02-27,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Jutul Gul,2
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 4,Holmen Hockey Rød,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Jar Hvit,0
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Grønn,Holmen Hockey Blå,1
2027-02-27,Varner Arena / Askerhallen,U8,Jar Svart,Frisk Asker 4,2
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Gul,Holmen Hockey Rød,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Holmen Hockey Blå,0
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 4,Jar Hvit,1
2027-02-27,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Jutul Grønn,2
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Gul,Jar Svart,3
2027-02-27,Varner Arena / Askerhallen,U8,Frisk Asker 3,Frisk Asker 4,0
2027-02-27,Varner Arena / Askerhallen,U8,Holmen Hockey Blå,Holmen Hockey Rød,1
2027-02-27,Varner Arena / Askerhallen,U8,Jar Hvit,Jutul Gul,2
2027-02-27,Varner Arena / Askerhallen,U8,Jutul Grønn,Jar Svart,3
2027-02-27,Baerum ishall,U9,Jutul Hvit,Frisk Asker 3,0
2027-02-27,Baerum ishall,U9,Jutul Rød,Jar Svart,1
2027-02-27,Baerum ishall,U9,Frisk Asker 2,Jar Blå,2
2027-02-27,Baerum ishall,U9,Jutul Hvit,Jar Svart,0
2027-02-27,Baerum ishall,U9,Jar Blå,Frisk Asker 3,1
2027-02-27,Baerum ishall,U9,Frisk Asker 2,Jutul Rød,2
2027-02-27,Baerum ishall,U9,Jutul Hvit,Jar Blå,0
2027-02-27,Baerum ishall,U9,Jar Svart,Frisk Asker 2,1
2027-02-27,Baerum ishall,U9,Frisk Asker 3,Jutul Rød,2
2027-02-27,Baerum ishall,U9,Jutul Hvit,Frisk Asker 2,0
2027-02-27,Baerum ishall,U9,Jutul Rød,Jar Blå,1
2027-02-27,Baerum ishall,U9,Frisk Asker 3,Jar Svart,2
2027-02-27,Baerum ishall,U9,Jutul Hvit,Jutul Rød,0
2027-02-27,Baerum ishall,U9,Frisk Asker 2,Frisk Asker 3,1
2027-02-27,Baerum ishall,U9,Jar Blå,Jar Svart,2
2027-02-28,Jarhallen,JU8,Jar Rød,Jutul Kittens,0
2027-02-28,Jarhallen,JU8,Jutul Grønn,Skien,1
2027-02-28,Jarhallen,JU8,Frisk Asker,Ringerike 1,2
2027-02-28,Jarhallen,JU8,Jar,Jutul Kittens,0
2027-02-28,Jarhallen,JU8,Ringerike 1,Jar Rød,1
2027-02-28,Jarhallen,JU8,Frisk Asker,Jutul Grønn,2
2027-02-28,Jarhallen,JU8,Jar,Skien,0
2027-02-28,Jarhallen,JU8,Jutul Kittens,Ringerike 1,1
2027-02-28,Jarhallen,JU8,Jar Rød,Jutul Grønn,2
2027-02-28,Jarhallen,JU8,Jar,Ringerike 1,0
2027-02-28,Jarhallen,JU8,Frisk Asker,Skien,1
2027-02-28,Jarhallen,JU8,Jutul Grønn,Jutul Kittens,2
2027-02-28,Jarhallen,JU8,Jar,Frisk Asker,0
2027-02-28,Jarhallen,JU8,Ringerike 1,Jutul Grønn,1
2027-02-28,Jarhallen,JU8,Skien,Jar Rød,2
2027-02-28,Jarhallen,JU8,Jar,Jutul Grønn,0
2027-02-28,Jarhallen,JU8,Jar Rød,Frisk Asker,1
2027-02-28,Jarhallen,JU8,Jutul Kittens,Skien,2
2027-02-28,Jarhallen,JU8,Jar,Jar Rød,0
2027-02-28,Jarhallen,JU8,Frisk Asker,Jutul Kittens,1
2027-02-28,Jarhallen,JU8,Ringerike 1,Skien,2
2027-02-28,Jarhallen,JU8,(Pause),Jar,
2027-02-28,Jarhallen,JU8,(Pause),Skien,
2027-02-28,Jarhallen,JU8,(Pause),Frisk Asker,
2027-02-28,Jarhallen,JU8,(Pause),Jar Rød,
2027-02-28,Jarhallen,JU8,(Pause),Jutul Kittens,
2027-02-28,Jarhallen,JU8,(Pause),Ringerike 1,
2027-02-28,Jarhallen,JU8,(Pause),Jutul Grønn,
2027-03-06,Baerum ishall,U7,Jutul Grønn,Frisk Asker 1,0
2027-03-06,Baerum ishall,U7,Jar Blå,Jar Svart,1
2027-03-06,Baerum ishall,U7,Frisk Asker 3,Tønsberg,2
2027-03-06,Baerum ishall,U7,Holmen Hockey Sort,Sandefjord,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Jar Svart,0
2027-03-06,Baerum ishall,U7,Tønsberg,Frisk Asker 1,1
2027-03-06,Baerum ishall,U7,Sandefjord,Jar Blå,2
2027-03-06,Baerum ishall,U7,Holmen Hockey Sort,Frisk Asker 3,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Tønsberg,0
2027-03-06,Baerum ishall,U7,Jar Svart,Sandefjord,1
2027-03-06,Baerum ishall,U7,Frisk Asker 1,Holmen Hockey Sort,2
2027-03-06,Baerum ishall,U7,Jar Blå,Frisk Asker 3,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Sandefjord,0
2027-03-06,Baerum ishall,U7,Holmen Hockey Sort,Tønsberg,1
2027-03-06,Baerum ishall,U7,Frisk Asker 3,Jar Svart,2
2027-03-06,Baerum ishall,U7,Jar Blå,Frisk Asker 1,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Holmen Hockey Sort,0
2027-03-06,Baerum ishall,U7,Sandefjord,Frisk Asker 3,1
2027-03-06,Baerum ishall,U7,Tønsberg,Jar Blå,2
2027-03-06,Baerum ishall,U7,Jar Svart,Frisk Asker 1,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Frisk Asker 3,0
2027-03-06,Baerum ishall,U7,Jar Blå,Holmen Hockey Sort,1
2027-03-06,Baerum ishall,U7,Frisk Asker 1,Sandefjord,2
2027-03-06,Baerum ishall,U7,Jar Svart,Tønsberg,3
2027-03-06,Baerum ishall,U7,Jutul Grønn,Jar Blå,0
2027-03-06,Baerum ishall,U7,Frisk Asker 3,Frisk Asker 1,1
2027-03-06,Baerum ishall,U7,Holmen Hockey Sort,Jar Svart,2
2027-03-06,Baerum ishall,U7,Sandefjord,Tønsberg,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jar Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Jar Grønn,Jutul Hvit,1
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Rød,Jar Hvit,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Holmen Hockey Hvit,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jutul Hvit,0
2027-03-07,Varner Arena / Askerhallen,U7,Jar Hvit,Jar Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jar Grønn,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Holmen Hockey Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jar Hvit,0
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Holmen Hockey Hvit,1
2027-03-07,Varner Arena / Askerhallen,U7,Jar Rød,Jutul Rød,2
2027-03-07,Varner Arena / Askerhallen,U7,Jar Grønn,Holmen Hockey Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Holmen Hockey Hvit,0
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Jar Hvit,1
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Rød,Jutul Hvit,2
2027-03-07,Varner Arena / Askerhallen,U7,Jar Grønn,Jar Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jutul Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Holmen Hockey Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Jar Hvit,Jar Grønn,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Jar Rød,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Holmen Hockey Rød,0
2027-03-07,Varner Arena / Askerhallen,U7,Jar Grønn,Jutul Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Jar Rød,Holmen Hockey Hvit,2
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Hvit,Jar Hvit,3
2027-03-07,Varner Arena / Askerhallen,U7,Frisk Asker 2,Jar Grønn,0
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Rød,Jar Rød,1
2027-03-07,Varner Arena / Askerhallen,U7,Jutul Rød,Jutul Hvit,2
2027-03-07,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jar Hvit,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Tønsberg,0
2027-03-13,Varner Arena / Askerhallen,U8,Jar Rød,Skien,1
2027-03-13,Varner Arena / Askerhallen,U8,Jutul Hvit,Sandefjord,2
2027-03-13,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Ringerike 2,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Skien,0
2027-03-13,Varner Arena / Askerhallen,U8,Sandefjord,Tønsberg,1
2027-03-13,Varner Arena / Askerhallen,U8,Ringerike 2,Jar Rød,2
2027-03-13,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Jutul Hvit,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Sandefjord,0
2027-03-13,Varner Arena / Askerhallen,U8,Skien,Ringerike 2,1
2027-03-13,Varner Arena / Askerhallen,U8,Tønsberg,Holmen Hockey Rød,2
2027-03-13,Varner Arena / Askerhallen,U8,Jar Rød,Jutul Hvit,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Ringerike 2,0
2027-03-13,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Sandefjord,1
2027-03-13,Varner Arena / Askerhallen,U8,Jutul Hvit,Skien,2
2027-03-13,Varner Arena / Askerhallen,U8,Jar Rød,Tønsberg,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Holmen Hockey Rød,0
2027-03-13,Varner Arena / Askerhallen,U8,Ringerike 2,Jutul Hvit,1
2027-03-13,Varner Arena / Askerhallen,U8,Sandefjord,Jar Rød,2
2027-03-13,Varner Arena / Askerhallen,U8,Skien,Tønsberg,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Jutul Hvit,0
2027-03-13,Varner Arena / Askerhallen,U8,Jar Rød,Holmen Hockey Rød,1
2027-03-13,Varner Arena / Askerhallen,U8,Tønsberg,Ringerike 2,2
2027-03-13,Varner Arena / Askerhallen,U8,Skien,Sandefjord,3
2027-03-13,Varner Arena / Askerhallen,U8,Frisk Asker 5,Jar Rød,0
2027-03-13,Varner Arena / Askerhallen,U8,Jutul Hvit,Tønsberg,1
2027-03-13,Varner Arena / Askerhallen,U8,Holmen Hockey Rød,Skien,2
2027-03-13,Varner Arena / Askerhallen,U8,Ringerike 2,Sandefjord,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Jar Rød,0
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 1,Frisk Asker 2,1
2027-03-14,Holmenkollen ishall,U8,Jar Hvit,Kongsberg,2
2027-03-14,Holmenkollen ishall,U8,Jutul Hvit,Ringerike 1,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Frisk Asker 2,0
2027-03-14,Holmenkollen ishall,U8,Kongsberg,Jar Rød,1
2027-03-14,Holmenkollen ishall,U8,Ringerike 1,Frisk Asker 1,2
2027-03-14,Holmenkollen ishall,U8,Jutul Hvit,Jar Hvit,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Kongsberg,0
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 2,Ringerike 1,1
2027-03-14,Holmenkollen ishall,U8,Jar Rød,Jutul Hvit,2
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 1,Jar Hvit,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Ringerike 1,0
2027-03-14,Holmenkollen ishall,U8,Jutul Hvit,Kongsberg,1
2027-03-14,Holmenkollen ishall,U8,Jar Hvit,Frisk Asker 2,2
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 1,Jar Rød,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Jutul Hvit,0
2027-03-14,Holmenkollen ishall,U8,Ringerike 1,Jar Hvit,1
2027-03-14,Holmenkollen ishall,U8,Kongsberg,Frisk Asker 1,2
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 2,Jar Rød,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Jar Hvit,0
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 1,Jutul Hvit,1
2027-03-14,Holmenkollen ishall,U8,Jar Rød,Ringerike 1,2
2027-03-14,Holmenkollen ishall,U8,Frisk Asker 2,Kongsberg,3
2027-03-14,Holmenkollen ishall,U8,Holmen Hockey Blå,Frisk Asker 1,0
2027-03-14,Holmenkollen ishall,U8,Jar Hvit,Jar Rød,1
2027-03-14,Holmenkollen ishall,U8,Jutul Hvit,Frisk Asker 2,2
2027-03-14,Holmenkollen ishall,U8,Ringerike 1,Kongsberg,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Frisk Asker 5,0
2027-04-10,Baerum ishall,U8,Jutul Rød,Holmen Hockey Hvit,1
2027-04-10,Baerum ishall,U8,Frisk Asker 3,Frisk Asker 4,2
2027-04-10,Baerum ishall,U8,Holmen Hockey Sort,Jar Blå,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Holmen Hockey Hvit,0
2027-04-10,Baerum ishall,U8,Frisk Asker 4,Frisk Asker 5,1
2027-04-10,Baerum ishall,U8,Jar Blå,Jutul Rød,2
2027-04-10,Baerum ishall,U8,Holmen Hockey Sort,Frisk Asker 3,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Frisk Asker 4,0
2027-04-10,Baerum ishall,U8,Holmen Hockey Hvit,Jar Blå,1
2027-04-10,Baerum ishall,U8,Frisk Asker 5,Holmen Hockey Sort,2
2027-04-10,Baerum ishall,U8,Jutul Rød,Frisk Asker 3,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Jar Blå,0
2027-04-10,Baerum ishall,U8,Holmen Hockey Sort,Frisk Asker 4,1
2027-04-10,Baerum ishall,U8,Frisk Asker 3,Holmen Hockey Hvit,2
2027-04-10,Baerum ishall,U8,Jutul Rød,Frisk Asker 5,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Holmen Hockey Sort,0
2027-04-10,Baerum ishall,U8,Jar Blå,Frisk Asker 3,1
2027-04-10,Baerum ishall,U8,Frisk Asker 4,Jutul Rød,2
2027-04-10,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 5,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Frisk Asker 3,0
2027-04-10,Baerum ishall,U8,Jutul Rød,Holmen Hockey Sort,1
2027-04-10,Baerum ishall,U8,Frisk Asker 5,Jar Blå,2
2027-04-10,Baerum ishall,U8,Holmen Hockey Hvit,Frisk Asker 4,3
2027-04-10,Baerum ishall,U8,Jutul Gul,Jutul Rød,0
2027-04-10,Baerum ishall,U8,Frisk Asker 3,Frisk Asker 5,1
2027-04-10,Baerum ishall,U8,Holmen Hockey Sort,Holmen Hockey Hvit,2
2027-04-10,Baerum ishall,U8,Jar Blå,Frisk Asker 4,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Grønn,0
2027-04-11,Holmenkollen ishall,U7,Jar Blå,Jar Hvit,1
2027-04-11,Holmenkollen ishall,U7,Jutul Hvit,Tønsberg,2
2027-04-11,Holmenkollen ishall,U7,Frisk Asker 1,Sandefjord,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Hvit,0
2027-04-11,Holmenkollen ishall,U7,Tønsberg,Jar Grønn,1
2027-04-11,Holmenkollen ishall,U7,Sandefjord,Jar Blå,2
2027-04-11,Holmenkollen ishall,U7,Frisk Asker 1,Jutul Hvit,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Tønsberg,0
2027-04-11,Holmenkollen ishall,U7,Jar Hvit,Sandefjord,1
2027-04-11,Holmenkollen ishall,U7,Jar Grønn,Frisk Asker 1,2
2027-04-11,Holmenkollen ishall,U7,Jar Blå,Jutul Hvit,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Sandefjord,0
2027-04-11,Holmenkollen ishall,U7,Frisk Asker 1,Tønsberg,1
2027-04-11,Holmenkollen ishall,U7,Jutul Hvit,Jar Hvit,2
2027-04-11,Holmenkollen ishall,U7,Jar Blå,Jar Grønn,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Frisk Asker 1,0
2027-04-11,Holmenkollen ishall,U7,Sandefjord,Jutul Hvit,1
2027-04-11,Holmenkollen ishall,U7,Tønsberg,Jar Blå,2
2027-04-11,Holmenkollen ishall,U7,Jar Hvit,Jar Grønn,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Jutul Hvit,0
2027-04-11,Holmenkollen ishall,U7,Jar Blå,Frisk Asker 1,1
2027-04-11,Holmenkollen ishall,U7,Jar Grønn,Sandefjord,2
2027-04-11,Holmenkollen ishall,U7,Jar Hvit,Tønsberg,3
2027-04-11,Holmenkollen ishall,U7,Holmen Hockey Rød,Jar Blå,0
2027-04-11,Holmenkollen ishall,U7,Jutul Hvit,Jar Grønn,1
2027-04-11,Holmenkollen ishall,U7,Frisk Asker 1,Jar Hvit,2
2027-04-11,Holmenkollen ishall,U7,Sandefjord,Tønsberg,3
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 2,Holmen Hockey Sort,0
2027-04-17,Varner Arena / Askerhallen,U7,Frisk Asker 3,Jutul Rød,1
2027-04-17,Varner Arena / Askerhallen,U7,Jar Rød,Jar Svart,2
2027-04-17,Varner Arena / Askerhallen,U7,Holmen Hockey Hvit,Jutul Grønn,3
